Product_URL,Category,Product_ID,Extracted_At
https://chefaa.com/eg-ar/nowProduct/divol-kids-hair-serum-100ml-zexu,mom-baby,mom-baby_0102,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/divol-kids-shampoo-300ml-g5xn_duxuS38e_duOwEUxE,mom-baby,mom-baby_0103,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/divol-kids-shampoo-300ml-smyl,mom-baby,mom-baby_0104,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/divol-kids-shampoo-for-oily-hair-500ml-xnwv_duRP6jSA,mom-baby,mom-baby_0105,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/divol-kids-shower-gel-strawberry-300mlor08,mom-baby,mom-baby_0106,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/dry-plus-bedspread-30pcs-6090cm-hsgv_duc3UNXm,mom-baby,mom-baby_0107,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/dry-plus-bedspread-30pcs-6090cm-hsgv_duc3UNXm_dutnFW1G,mom-baby,mom-baby_0108,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/easycol-baby-lactase-enzyme-oral-drops-15-ml-wcjk,mom-baby,mom-baby_0109,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/elevit-pronatal-30-tabs-jsqk,mom-baby,mom-baby_0110,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/ensure-vanilla-799-xenv,mom-baby,mom-baby_0111,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/eva-clinic-bebe-diaper-rash-cream-100gm-ngru,mom-baby,mom-baby_0112,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/ever-pure-kids-shampoo-cute-berry-385ml-j5yn_duzAhlMf,mom-baby,mom-baby_0113,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/fine-baby-diaper-size-2-large-3-6kg-new-and-improved-doublelock-barries-58pcs-sizz_duCXHPVY,mom-baby,mom-baby_0114,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/fine-baby-double-lock-medium-diapers-size-3-49kg-58-pieces-with-free-easy-care-baby-lotion-wipes-20-tissues-jumbo-pack-parabens-free-alcohol-free-1-wi,mom-baby,mom-baby_0115,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/five-fives-talcum-powder-for-kids-blue-200gm-adv3,mom-baby,mom-baby_0116,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/fluoro-strawberry-kids-toothpaste-50gm-ou8d_du0rj0k5,mom-baby,mom-baby_0117,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/formamy-stretch-marks-cream-200gm-gi1m,mom-baby,mom-baby_0118,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/fresh-kiddo-baby-lotion-200mlcxPS,mom-baby,mom-baby_0119,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/fresh-kiddo-baby-wipes-6010wipesUqop,mom-baby,mom-baby_0120,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/fresh-kiddo-diaper-rash-cream-150gm-uivi_duTAX8zN,mom-baby,mom-baby_0121,2025-06-19T01:42:50.500750
